family,point,subrun,run,volume,e1,e2,e3,e4,e5,e6,strain_norm,max_abs_voigt,lhfcalc,aexx,ispin,encut,functional,nk,nb,energy,ionic_steps
1-scale-all-axes-uniformly,cell-volume-11.60-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-11.60-cubic-angstroms/1-cheap-pbe-atoms-relaxed,11.599999999999996,0.007429571100008858,0.00742957112192999,0.00742957112192999,-9.64622133311234e-13,-9.95781721083362e-12,9.957872721984852e-12,0.012868394648973077,0.00742957112192999,,,,550,PBE,172,8,-18.180025,1
1-scale-all-axes-uniformly,cell-volume-11.60-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-11.60-cubic-angstroms/2-accurate-hse06-atoms-fixed,11.599999999999907,0.007429571100006194,0.007429571121927214,0.007429571121927214,-9.648306085660441e-13,-9.9579701749372e-12,9.958025686088431e-12,0.012868394648968334,0.007429571121927214,.TRUE.,0.27,,550,HSE,172,8,-21.30134,1
1-scale-all-axes-uniformly,cell-volume-11.65-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-11.65-cubic-angstroms/1-cheap-pbe-atoms-relaxed,11.650000000000002,0.008886656545267213,0.008886656567251183,0.008886656567251294,-9.675282675603382e-13,-9.986258474649103e-12,9.986258474649103e-12,0.015392140671202292,0.008886656567251294,,,,550,PBE,172,8,-18.177666,1
1-scale-all-axes-uniformly,cell-volume-11.65-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-11.65-cubic-angstroms/2-accurate-hse06-atoms-fixed,11.649999999999991,0.00888665654526688,0.008886656567250961,0.008886656567250961,-9.673989358182054e-13,-9.98657323211682e-12,9.98651772096559e-12,0.01539214067120178,0.008886656567250961,.TRUE.,0.27,,550,HSE,172,8,-21.295694,1
1-scale-all-axes-uniformly,cell-volume-11.70-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-11.70-cubic-angstroms/1-cheap-pbe-atoms-relaxed,11.7,0.010341658944904353,0.01034165896695105,0.01034165896695105,-9.704051058727815e-13,-1.0015003509435312e-11,1.0015003509435312e-11,0.01791227875258082,0.01034165896695105,,,,550,PBE,172,96,-18.174725,1
1-scale-all-axes-uniformly,cell-volume-11.70-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-11.70-cubic-angstroms/2-accurate-hse06-atoms-fixed,11.699999999999989,0.010341658944903798,0.010341658966950718,0.010341658966950606,-9.70257095171213e-13,-1.00151330544899e-11,1.00151330544899e-11,0.01791227875258005,0.010341658966950718,.TRUE.,0.27,,550,HSE,172,8,-21.28946,1
1-scale-all-axes-uniformly,cell-volume-11.75-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-11.75-cubic-angstroms/1-cheap-pbe-atoms-relaxed,11.750000000000002,0.011794590159748486,0.011794590181858022,0.011794590181858022,-9.731368186881965e-13,-1.0043658929875725e-11,1.0043658929875725e-11,0.020428829436666192,0.011794590181858022,,,,550,PBE,172,8,-18.171302,1
1-scale-all-axes-uniformly,cell-volume-11.75-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-11.75-cubic-angstroms/2-accurate-hse06-atoms-fixed,11.750000000000053,0.011794590159750151,0.011794590181859688,0.011794590181859799,-9.730642015536828e-13,-1.0043586312741212e-11,1.0043641823892444e-11,0.02042882943666914,0.011794590181859799,.TRUE.,0.27,,550,HSE,172,8,-21.282747,1
1-scale-all-axes-uniformly,cell-volume-11.80-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-11.80-cubic-angstroms/1-cheap-pbe-atoms-relaxed,11.800000000000011,0.013245461932943625,0.013245461955116,0.013245461955116,-9.757656527585513e-13,-1.0072100449268615e-11,1.0072155960419847e-11,0.022941813063180282,0.013245461955116,,,,550,PBE,172,8,-18.167406,1
1-scale-all-axes-uniformly,cell-volume-11.80-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-11.80-cubic-angstroms/2-accurate-hse06-atoms-fixed,11.800000000000153,0.013245461932947844,0.013245461955120108,0.013245461955120108,-9.757176686175993e-13,-1.0072052465127663e-11,1.0072052465127663e-11,0.02294181306318746,0.013245461955120108,.TRUE.,0.27,,550,HSE,172,8,-21.275566,1
1-scale-all-axes-uniformly,cell-volume-11.85-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-11.85-cubic-angstroms/1-cheap-pbe-atoms-relaxed,11.85000000000001,0.014694285891609482,0.014694285913844363,0.014694285913844252,-9.786460348798905e-13,-1.0100460449805102e-11,1.0100460449805102e-11,0.025451249770884726,0.014694285913844363,,,,550,PBE,172,8,-18.16282,1
1-scale-all-axes-uniformly,cell-volume-11.85-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-11.85-cubic-angstroms/2-accurate-hse06-atoms-fixed,11.849999999999822,0.014694285891604153,0.014694285913839034,0.014694285913839034,-9.785758999031685e-13,-1.010044582597961e-11,1.0100501337130842e-11,0.025451249770875563,0.014694285913839034,.TRUE.,0.27,,550,HSE,172,8,-21.267671,1
1-scale-all-axes-uniformly,cell-volume-11.90-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-11.90-cubic-angstroms/1-cheap-pbe-atoms-relaxed,11.900000000000006,0.016141073548473606,0.01614107357077088,0.01614107357077088,-9.814115222835526e-13,-1.0128705555623911e-11,1.0128761066775142e-11,0.02795715950040903,0.01614107357077088,,,,550,PBE,172,96,-18.157781,1
1-scale-all-axes-uniformly,cell-volume-11.90-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-11.90-cubic-angstroms/2-accurate-hse06-atoms-fixed,11.89999999999991,0.01614107354847094,0.016141073570768216,0.016141073570768216,-9.816056472365624e-13,-1.012884416942569e-11,1.0128899680576922e-11,0.02795715950040441,0.016141073570768216,.TRUE.,0.27,,550,HSE,172,8,-21.259327,1
1-scale-all-axes-uniformly,cell-volume-11.95-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-11.95-cubic-angstroms/1-cheap-pbe-atoms-relaxed,11.949999999999996,0.017585836303470992,0.01758583632583066,0.01758583632583066,-9.84251601336113e-13,-1.0157191786545312e-11,1.0157191786545312e-11,0.030459561997019734,0.01758583632583066,,,,550,PBE,172,8,-18.152282,1
1-scale-all-axes-uniformly,cell-volume-11.95-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-11.95-cubic-angstroms/2-accurate-hse06-atoms-fixed,11.949999999999926,0.01758583630346866,0.017585836325828552,0.01758583632582844,-9.840186790767872e-13,-1.015712539773968e-11,1.015712539773968e-11,0.03045956199701589,0.017585836325828552,.TRUE.,0.27,,550,HSE,172,8,-21.250523,1
1-scale-all-axes-uniformly,cell-volume-12.00-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-12.00-cubic-angstroms/1-cheap-pbe-atoms-relaxed,12.000000000000005,0.019028585445317936,0.01902858546774011,0.01902858546774011,-9.867081796501201e-13,-1.0185405539030624e-11,1.0185350027879392e-11,0.032958476813347216,0.01902858546774011,,,,550,PBE,172,8,-18.146289,1
1-scale-all-axes-uniformly,cell-volume-12.00-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-12.00-cubic-angstroms/2-accurate-hse06-atoms-fixed,11.999999999999936,0.01902858544531616,0.019028585467738113,0.019028585467738113,-9.869204310644761e-13,-1.0185395745840054e-11,1.0185451256991286e-11,0.03295847681334388,0.019028585467738113,.TRUE.,0.27,,550,HSE,172,8,-21.241228,1
1-scale-all-axes-uniformly,cell-volume-12.05-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-12.05-cubic-angstroms/1-cheap-pbe-atoms-relaxed,12.049999999999999,0.020469332153053688,0.020469332175538035,0.020469332175538035,-9.895545410749166e-13,-1.0213787030021798e-11,1.0213731518870567e-11,0.035453923312054915,0.020469332175538035,,,,550,PBE,172,8,-18.139916,1
1-scale-all-axes-uniformly,cell-volume-12.05-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-12.05-cubic-angstroms/2-accurate-hse06-atoms-fixed,12.04999999999985,0.020469332153049358,0.020469332175533705,0.020469332175533705,-9.89563624141062e-13,-1.0213796113087944e-11,1.0213740601936713e-11,0.035453923312047414,0.020469332175533705,.TRUE.,0.27,,550,HSE,172,8,-21.231552,1
1-scale-all-axes-uniformly,cell-volume-12.10-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-12.10-cubic-angstroms/1-cheap-pbe-atoms-relaxed,12.1,0.02190808749755735,0.02190808752010387,0.02190808752010376,-9.923518603770813e-13,-1.0242008456587879e-11,1.0242008456587879e-11,0.03794592066846825,0.02190808752010387,,,,550,PBE,172,96,-18.133097,1
1-scale-all-axes-uniformly,cell-volume-12.10-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-12.10-cubic-angstroms/2-accurate-hse06-atoms-fixed,12.099999999999989,0.021908087497557016,0.021908087520103647,0.021908087520103647,-9.922763955625842e-13,-1.0242155036378308e-11,1.0242155036378308e-11,0.037945920668467865,0.021908087520103647,.TRUE.,0.27,,550,HSE,172,8,-21.221433,1
1-scale-all-axes-uniformly,cell-volume-12.15-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-12.15-cubic-angstroms/1-cheap-pbe-atoms-relaxed,12.150000000000004,0.02334486244303724,0.02334486246564582,0.02334486246564571,-9.951440583524866e-13,-1.0270280272978432e-11,1.0270280272978432e-11,0.04043448787315308,0.02334486246564582,,,,550,PBE,172,8,-18.125697,1
1-scale-all-axes-uniformly,cell-volume-12.15-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-12.15-cubic-angstroms/2-accurate-hse06-atoms-fixed,12.150000000000166,0.023344862443041903,0.023344862465650373,0.023344862465650373,-9.951630470717644e-13,-1.0270132728244015e-11,1.0270132728244015e-11,0.0404344878731611,0.023344862465650373,.TRUE.,0.27,,550,HSE,172,8,-21.210717,1
1-scale-all-axes-uniformly,cell-volume-12.20-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-12.20-cubic-angstroms/1-cheap-pbe-atoms-relaxed,12.2,0.024779667848491838,0.02477966787116237,0.02477966787116237,-9.979198476430472e-13,-1.0298369147230446e-11,1.0298424658381677e-11,0.04291964373444651,0.02477966787116237,,,,550,PBE,172,8,-18.117941,1
1-scale-all-axes-uniformly,cell-volume-12.20-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-12.20-cubic-angstroms/2-accurate-hse06-atoms-fixed,12.199999999999864,0.024779667848487952,0.024779667871158595,0.024779667871158595,-9.976246001624004e-13,-1.0298406966657187e-11,1.0298351455505956e-11,0.042919643734439905,0.024779667871158595,.TRUE.,0.27,,550,HSE,172,8,-21.199657,1
1-scale-all-axes-uniformly,cell-volume-12.25-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-12.25-cubic-angstroms/1-cheap-pbe-atoms-relaxed,12.250000000000007,0.02621251446914763,0.026212514491880112,0.026212514491880112,-1.0004918613191536e-12,-1.0326642823926625e-11,1.0326587312775393e-11,0.045401406880947244,0.026212514491880112,,,,550,PBE,172,8,-18.109669,1
1-scale-all-axes-uniformly,cell-volume-12.25-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-12.25-cubic-angstroms/2-accurate-hse06-atoms-fixed,12.249999999999915,0.026212514469145076,0.02621251449187756,0.026212514491877448,-1.000538030915387e-12,-1.0326355926615471e-11,1.0326355926615471e-11,0.04540140688094276,0.02621251449187756,.TRUE.,0.27,,550,HSE,172,8,-21.188068,1
1-scale-all-axes-uniformly,cell-volume-12.30-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-12.30-cubic-angstroms/1-cheap-pbe-atoms-relaxed,12.300000000000002,0.027643412957867985,0.027643412980662307,0.027643412980662196,-1.0031577550574334e-12,-1.0354566291475128e-11,1.0354566291475128e-11,0.04787979576395576,0.027643412980662307,,,,550,PBE,172,96,-18.101065,1
1-scale-all-axes-uniformly,cell-volume-12.30-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-12.30-cubic-angstroms/2-accurate-hse06-atoms-fixed,12.299999999999839,0.027643412957863434,0.027643412980657756,0.027643412980657645,-1.0031819142738283e-12,-1.035453493954029e-11,1.035447942838906e-11,0.04787979576394788,0.027643412980657756,.TRUE.,0.27,,550,HSE,172,8,-21.176158,1
1-scale-all-axes-uniformly,cell-volume-12.35-cubic-angstroms,1-cheap-pbe-atoms-relaxed,1-scale-all-axes-uniformly/cell-volume-12.35-cubic-angstroms/1-cheap-pbe-atoms-relaxed,12.35,0.029072373866541823,0.029072373889397873,0.029072373889397873,-1.0059324423216836e-12,-1.03825985525496e-11,1.03825985525496e-11,0.05035482865987998,0.029072373889397873,,,,550,PBE,172,8,-18.092132,1
1-scale-all-axes-uniformly,cell-volume-12.35-cubic-angstroms,2-accurate-hse06-atoms-fixed,1-scale-all-axes-uniformly/cell-volume-12.35-cubic-angstroms/2-accurate-hse06-atoms-fixed,12.350000000000087,0.029072373866544376,0.029072373889400316,0.029072373889400316,-1.006071614733855e-12,-1.0382404658054383e-11,1.0382404658054383e-11,0.050354828659884276,0.029072373889400316,.TRUE.,0.27,,550,HSE,172,8,-21.163923,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.005,1-cheap-pbe-atoms-relaxed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.005/1-cheap-pbe-atoms-relaxed,11.232994746692896,-0.004987456231418497,-0.004987456231418497,4.4209571892217525e-08,-2.7313468542767412e-17,3.677054185932125e-17,-9.457073316553842e-18,0.007053328244352794,0.004987456231418497,,,,550,PBE,172,8,-18.179641,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.005,2-accurate-hse06-atoms-fixed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.005/2-accurate-hse06-atoms-fixed,11.232994746692896,-0.004987456231418497,-0.004987456231418497,4.4209571892217525e-08,-2.7313468542767412e-17,3.677054185932125e-17,-9.457073316553842e-18,0.007053328244352794,0.004987456231418497,.TRUE.,0.27,,550,HSE,172,8,-21.325069,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.010,1-cheap-pbe-atoms-relaxed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.010/1-cheap-pbe-atoms-relaxed,11.120383981448654,-0.0099499566701986,-0.0099499566701986,4.4209571892217525e-08,-3.919576909835622e-17,2.4888241303732443e-17,1.4307527794623777e-17,0.01407136366808895,0.0099499566701986,,,,550,PBE,172,8,-18.171346,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.010,2-accurate-hse06-atoms-fixed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.010/2-accurate-hse06-atoms-fixed,11.120383981448654,-0.0099499566701986,-0.0099499566701986,4.4209571892217525e-08,-3.919576909835622e-17,2.4888241303732443e-17,1.4307527794623777e-17,0.01407136366808895,0.0099499566701986,.TRUE.,0.27,,550,HSE,172,8,-21.32406,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.015,1-cheap-pbe-atoms-relaxed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.015/1-cheap-pbe-atoms-relaxed,11.008340524845446,-0.014887457106768143,-0.014887457106768143,4.4209571892217525e-08,-5.759573655794864e-17,6.48827384414003e-18,5.11074627138086e-17,0.02105404374968564,0.014887457106768143,,,,550,PBE,172,8,-18.15851,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.015,2-accurate-hse06-atoms-fixed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.015/2-accurate-hse06-atoms-fixed,11.008340524845446,-0.014887457106768143,-0.014887457106768143,4.4209571892217525e-08,-5.759573655794864e-17,6.48827384414003e-18,5.11074627138086e-17,0.02105404374968564,0.014887457106768143,.TRUE.,0.27,,550,HSE,172,8,-21.318397,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.020,1-cheap-pbe-atoms-relaxed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.020/1-cheap-pbe-atoms-relaxed,10.896864376883267,-0.019799957541127067,-0.019799957541127067,4.4209571892217525e-08,-2.1407604902513524e-17,4.267640549957514e-17,-2.1268800597061615e-17,0.028001368489108235,0.019799957541127067,,,,550,PBE,172,8,-18.14106,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.020,2-accurate-hse06-atoms-fixed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.020/2-accurate-hse06-atoms-fixed,10.896864376883267,-0.019799957541127067,-0.019799957541127067,4.4209571892217525e-08,-2.1407604902513524e-17,4.267640549957514e-17,-2.1268800597061615e-17,0.028001368489108235,0.019799957541127067,.TRUE.,0.27,,550,HSE,172,8,-21.307998,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.025,1-cheap-pbe-atoms-relaxed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.025/1-cheap-pbe-atoms-relaxed,10.785955537562115,-0.024687457973275706,-0.024687457973275706,4.4209571892217525e-08,-3.314072627742167e-17,3.0943284124666995e-17,2.1974421527546754e-18,0.034913337886350294,0.024687457973275706,,,,550,PBE,172,8,-18.118834,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.025,2-accurate-hse06-atoms-fixed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.025/2-accurate-hse06-atoms-fixed,10.785955537562115,-0.024687457973275706,-0.024687457973275706,4.4209571892217525e-08,-3.314072627742167e-17,3.0943284124666995e-17,2.1974421527546754e-18,0.034913337886350294,0.024687457973275706,.TRUE.,0.27,,550,HSE,172,8,-21.292702,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.030,1-cheap-pbe-atoms-relaxed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.030/1-cheap-pbe-atoms-relaxed,10.675614006881993,-0.029549958403213783,-0.029549958403213783,4.4209571892217525e-08,-5.12904366356195e-17,1.2793573766469164e-17,3.8496862869150334e-17,0.04178995194140912,0.029549958403213783,,,,550,PBE,172,8,-18.091701,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.030,2-accurate-hse06-atoms-fixed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.030/2-accurate-hse06-atoms-fixed,10.675614006881993,-0.029549958403213783,-0.029549958403213783,4.4209571892217525e-08,-5.12904366356195e-17,1.2793573766469164e-17,3.8496862869150334e-17,0.04178995194140912,0.029549958403213783,.TRUE.,0.27,,550,HSE,172,8,-21.272381,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.035,1-cheap-pbe-atoms-relaxed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.035/1-cheap-pbe-atoms-relaxed,10.565839784842899,-0.03438745883094141,-0.03438745883094141,4.4209571892217525e-08,-9.182035618141615e-18,5.490197478394705e-17,-4.571993916580543e-17,0.04863121065428389,0.03438745883094141,,,,550,PBE,172,8,-18.059513,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.035,2-accurate-hse06-atoms-fixed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.035/2-accurate-hse06-atoms-fixed,10.565839784842899,-0.03438745883094141,-0.03438745883094141,4.4209571892217525e-08,-9.182035618141615e-18,5.490197478394705e-17,-4.571993916580543e-17,0.04863121065428389,0.03438745883094141,.TRUE.,0.27,,550,HSE,172,8,-21.246882,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.040,1-cheap-pbe-atoms-relaxed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.040/1-cheap-pbe-atoms-relaxed,10.456632871444832,-0.03919995925645853,-0.03919995925645853,4.4209571892217525e-08,-2.7268657378298014e-17,3.681535302379065e-17,-9.546695645492637e-18,0.055437114024974025,0.03919995925645853,,,,550,PBE,172,8,-18.022052,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.040,2-accurate-hse06-atoms-fixed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.040/2-accurate-hse06-atoms-fixed,10.456632871444832,-0.03919995925645853,-0.03919995925645853,4.4209571892217525e-08,-2.7268657378298014e-17,3.681535302379065e-17,-9.546695645492637e-18,0.055437114024974025,0.03919995925645853,.TRUE.,0.27,,550,HSE,172,8,-21.215977,1
2-stretch-one-axis-or-two-axes,stretch-x-and-y-axes-by-minus-0.045,1-cheap-pbe-atoms-relaxed,2-stretch-one-axis-or-two-axes/stretch-x-and-y-axes-by-minus-0.045/1-cheap-pbe-atoms-relaxed,10.347993266687798,-0.043987459679765195,-0.043987459679765195,4.4209571892217525e-08,-4.5168110635101256e-17,1.891589976698741e-17,2.6252210868113848e-17,0.06220766205347933,0.043987459679765195,,,,550,PBE,172,8,-17.97928,1
